,Date,Crop,Market_Price,Production_Cost,Gross_Profit_Margin
3327,2023-04-01,"Lentils (Red, Green, Brown)",21.39,8.34,61.01
3328,2023-05-01,"Lentils (Red, Green, Brown)",20.73,9.67,53.36
3329,2023-06-01,"Lentils (Red, Green, Brown)",18.41,9.22,49.91
3330,2023-07-01,"Lentils (Red, Green, Brown)",14.2,3.47,75.53
3331,2023-08-01,"Lentils (Red, Green, Brown)",11.47,5.98,47.89
3332,2023-09-01,"Lentils (Red, Green, Brown)",15.9,3.69,76.77
3333,2023-10-01,"Lentils (Red, Green, Brown)",21.75,6.99,67.84
3334,2023-11-01,"Lentils (Red, Green, Brown)",17.29,9.62,44.35
3335,2023-12-01,"Lentils (Red, Green, Brown)",11.4,6.21,45.54
3336,2024-01-01,"Lentils (Red, Green, Brown)",20.27,5.17,74.47
3337,2024-02-01,"Lentils (Red, Green, Brown)",19.45,4.75,75.56
3338,2024-03-01,"Lentils (Red, Green, Brown)",10.43,6.52,37.52
3339,2024-04-01,"Lentils (Red, Green, Brown)",21.56,7.89,63.39
3340,2024-05-01,"Lentils (Red, Green, Brown)",18.01,8.05,55.31
3341,2024-06-01,"Lentils (Red, Green, Brown)",11.86,7.96,32.88
3342,2024-07-01,"Lentils (Red, Green, Brown)",21.8,6.43,70.51
3343,2024-08-01,"Lentils (Red, Green, Brown)",28.76,3.55,87.65
3344,2024-09-01,"Lentils (Red, Green, Brown)",25.35,6.07,76.03
3345,2024-10-01,"Lentils (Red, Green, Brown)",14.36,8.9,38.03
3346,2024-11-01,"Lentils (Red, Green, Brown)",23.79,3.48,85.37
3347,2024-12-01,"Lentils (Red, Green, Brown)",17.01,4.21,75.26
3348,2022-01-01,Winged Beans,12.04,8.61,28.54
3349,2022-02-01,Winged Beans,20.5,3.36,83.63
3350,2022-03-01,Winged Beans,19.22,8.78,54.31
3351,2022-04-01,Winged Beans,21.78,8.69,60.1
3352,2022-05-01,Winged Beans,21.53,8.38,61.09
3353,2022-06-01,Winged Beans,28.63,4.34,84.85
3354,2022-07-01,Winged Beans,24.69,6.91,72.02
3355,2022-08-01,Winged Beans,15.43,4.7,69.54
3356,2022-09-01,Winged Beans,16.84,3.79,77.52
3357,2022-10-01,Winged Beans,27.2,9.4,65.46
3358,2022-11-01,Winged Beans,19.36,3.44,82.24
3359,2022-12-01,Winged Beans,12.04,6.43,46.64
3360,2023-01-01,Winged Beans,18.93,7.25,61.68
3361,2023-02-01,Winged Beans,17.01,5.89,65.39
3362,2023-03-01,Winged Beans,29.67,7.62,74.31
3363,2023-04-01,Winged Beans,26.71,3.31,87.6
3364,2023-05-01,Winged Beans,14.22,9.6,32.48
3365,2023-06-01,Winged Beans,13.85,8.8,36.48
3366,2023-07-01,Winged Beans,11.45,5.53,51.68
3367,2023-08-01,Winged Beans,16.86,5.59,66.82
3368,2023-09-01,Winged Beans,10.02,8.56,14.56
3369,2023-10-01,Winged Beans,21.43,5.2,75.72
3370,2023-11-01,Winged Beans,12.39,6.54,47.18
3371,2023-12-01,Winged Beans,24.35,8.27,66.05
3372,2024-01-01,Winged Beans,11.87,5.63,52.59
3373,2024-02-01,Winged Beans,17.53,7.02,59.98
3374,2024-03-01,Winged Beans,22.96,9.77,57.45
3375,2024-04-01,Winged Beans,25.66,6.59,74.31
3376,2024-05-01,Winged Beans,24.18,3.47,85.67
3377,2024-06-01,Winged Beans,26.29,5.27,79.95
3378,2024-07-01,Winged Beans,15.62,4.67,70.09
3379,2024-08-01,Winged Beans,28.96,7.4,74.46
3380,2024-09-01,Winged Beans,21.43,9.56,55.39
3381,2024-10-01,Winged Beans,21.86,5.93,72.89
3382,2024-11-01,Winged Beans,15.76,4.23,73.17
3383,2024-12-01,Winged Beans,23.81,10,58
3384,2022-01-01,Hyacinth Beans,25.94,8.17,68.51
3385,2022-02-01,Hyacinth Beans,28.89,5.3,81.66
3386,2022-03-01,Hyacinth Beans,16.13,6.1,62.18
3387,2022-04-01,Hyacinth Beans,28.4,6.2,78.16
3388,2022-05-01,Hyacinth Beans,25.24,3.37,86.66
3389,2022-06-01,Hyacinth Beans,22.3,3.38,84.82
3390,2022-07-01,Hyacinth Beans,25.58,7.75,69.71
3391,2022-08-01,Hyacinth Beans,10.44,4.26,59.18
3392,2022-09-01,Hyacinth Beans,23.2,5.81,74.96
3393,2022-10-01,Hyacinth Beans,23.27,3.19,86.28
3394,2022-11-01,Hyacinth Beans,10.59,4.33,59.12
3395,2022-12-01,Hyacinth Beans,22.56,6.55,70.96
3396,2023-01-01,Hyacinth Beans,15.4,5.63,63.41
3397,2023-02-01,Hyacinth Beans,22.8,8.49,62.76
3398,2023-03-01,Hyacinth Beans,18.59,5.95,68.02
3399,2023-04-01,Hyacinth Beans,28.83,4.18,85.5
3400,2023-05-01,Hyacinth Beans,24.33,3.79,84.42
3401,2023-06-01,Hyacinth Beans,16.32,6.51,60.1
3402,2023-07-01,Hyacinth Beans,10.56,6.07,42.52
3403,2023-08-01,Hyacinth Beans,23.67,7.19,69.63
3404,2023-09-01,Hyacinth Beans,11.22,7.86,29.91
3405,2023-10-01,Hyacinth Beans,16.83,5.16,69.36
3406,2023-11-01,Hyacinth Beans,20.61,4.53,78.02
3407,2023-12-01,Hyacinth Beans,28.09,4.95,82.37
3408,2024-01-01,Hyacinth Beans,13.88,3.14,77.4
3409,2024-02-01,Hyacinth Beans,16.49,3.32,79.86
3410,2024-03-01,Hyacinth Beans,28.58,5.14,82.02
3411,2024-04-01,Hyacinth Beans,25.12,8.74,65.22
3412,2024-05-01,Hyacinth Beans,22.26,4.37,80.36
3413,2024-06-01,Hyacinth Beans,28.83,8.49,70.55
3414,2024-07-01,Hyacinth Beans,18.76,5.8,69.09
3415,2024-08-01,Hyacinth Beans,23.64,5.59,76.37
3416,2024-09-01,Hyacinth Beans,11.72,7.76,33.75
3417,2024-10-01,Hyacinth Beans,13.32,7.07,46.88
3418,2024-11-01,Hyacinth Beans,22.55,3.41,84.89
3419,2024-12-01,Hyacinth Beans,19.87,8.6,56.72
3420,2022-01-01,Velvet Beans,26.74,7.34,72.55
3421,2022-02-01,Velvet Beans,21.39,4.89,77.12
3422,2022-03-01,Velvet Beans,15.74,4.24,73.08
3423,2022-04-01,Velvet Beans,14.65,4.73,67.71
3424,2022-05-01,Velvet Beans,19.89,8.26,58.49
3425,2022-06-01,Velvet Beans,16.53,7.73,53.24
3426,2022-07-01,Velvet Beans,16.98,4.66,72.56
3427,2022-08-01,Velvet Beans,25.95,8.89,65.74
3428,2022-09-01,Velvet Beans,19.68,3.86,80.38
3429,2022-10-01,Velvet Beans,10.11,8.9,11.98
3430,2022-11-01,Velvet Beans,24.4,7.46,69.43
3431,2022-12-01,Velvet Beans,26.26,6.14,76.63
3432,2023-01-01,Velvet Beans,26.2,4.95,81.11
3433,2023-02-01,Velvet Beans,15.07,9.65,35.93
3434,2023-03-01,Velvet Beans,18.8,8.68,53.85
3435,2023-04-01,Velvet Beans,10.99,7.36,33.02
3436,2023-05-01,Velvet Beans,23.39,6.78,71.04
3437,2023-06-01,Velvet Beans,29,6.7,76.91
3438,2023-07-01,Velvet Beans,18.98,3.46,81.78
3439,2023-08-01,Velvet Beans,10.58,4.54,57.09
3440,2023-09-01,Velvet Beans,15.25,5.53,63.76
3441,2023-10-01,Velvet Beans,15.8,6.9,56.31
3442,2023-11-01,Velvet Beans,15.5,6.55,57.72
3443,2023-12-01,Velvet Beans,19.9,6.39,67.9
3444,2024-01-01,Velvet Beans,26.73,5.79,78.36
3445,2024-02-01,Velvet Beans,23.59,5.16,78.12
3446,2024-03-01,Velvet Beans,18.46,3.34,81.93
3447,2024-04-01,Velvet Beans,24.04,5.79,75.91
3448,2024-05-01,Velvet Beans,11.37,3.96,65.22
3449,2024-06-01,Velvet Beans,15.9,5.07,68.08
3450,2024-07-01,Velvet Beans,27.36,6,78.07
3451,2024-08-01,Velvet Beans,25.37,9.97,60.7
3452,2024-09-01,Velvet Beans,16.37,6.17,62.29
3453,2024-10-01,Velvet Beans,12.64,7.56,40.14
3454,2024-11-01,Velvet Beans,21.83,5.16,76.38
3455,2024-12-01,Velvet Beans,12.33,4.22,65.76
3456,2022-01-01,Sword Beans,16.83,5.9,64.94
3457,2022-02-01,Sword Beans,17.31,4.37,74.75
3458,2022-03-01,Sword Beans,15.43,6.31,59.11
3459,2022-04-01,Sword Beans,11.47,6.57,42.73
3460,2022-05-01,Sword Beans,19.5,8.64,55.69
3461,2022-06-01,Sword Beans,15.21,4.94,67.55
3462,2022-07-01,Sword Beans,21.32,5.05,76.33
3463,2022-08-01,Sword Beans,14.59,7.97,45.35
3464,2022-09-01,Sword Beans,17.07,8.5,50.2
3465,2022-10-01,Sword Beans,25.72,3.03,88.23
3466,2022-11-01,Sword Beans,17.53,9.77,44.28
3467,2022-12-01,Sword Beans,13.12,4.04,69.24
3468,2023-01-01,Sword Beans,15.65,6.96,55.53
3469,2023-02-01,Sword Beans,21.99,3.36,84.71
3470,2023-03-01,Sword Beans,17.34,6.63,61.75
3471,2023-04-01,Sword Beans,12.46,6.52,47.65
3472,2023-05-01,Sword Beans,22.16,3.64,83.57
3473,2023-06-01,Sword Beans,11.19,5.25,53.05
3474,2023-07-01,Sword Beans,22.26,9.13,58.97
3475,2023-08-01,Sword Beans,26.1,6.09,76.67
3476,2023-09-01,Sword Beans,10.99,3.25,70.45
3477,2023-10-01,Sword Beans,20.17,6.74,66.56
3478,2023-11-01,Sword Beans,28.47,9.31,67.29
3479,2023-12-01,Sword Beans,15.08,9.94,34.08
3480,2024-01-01,Sword Beans,11.63,7.49,35.62
3481,2024-02-01,Sword Beans,10.87,7.58,30.29
3482,2024-03-01,Sword Beans,26.69,3.76,85.91
3483,2024-04-01,Sword Beans,22.83,3.1,86.42
3484,2024-05-01,Sword Beans,27.91,6.33,77.33
3485,2024-06-01,Sword Beans,27.58,9.6,65.2
3486,2024-07-01,Sword Beans,28.66,4.65,83.78
3487,2024-08-01,Sword Beans,24.95,8.53,65.8
3488,2024-09-01,Sword Beans,14.23,7.29,48.75
3489,2024-10-01,Sword Beans,27.67,8.27,70.09
3490,2024-11-01,Sword Beans,13.24,8.51,35.71
3491,2024-12-01,Sword Beans,20.34,5.37,73.6
3492,2022-01-01,Tepary Beans,14.81,9.24,37.63
3493,2022-02-01,Tepary Beans,23.86,6.33,73.48
3494,2022-03-01,Tepary Beans,23.47,9.6,59.09
3495,2022-04-01,Tepary Beans,14.32,5.02,64.95
3496,2022-05-01,Tepary Beans,23.04,4.18,81.86
3497,2022-06-01,Tepary Beans,20.19,8.01,60.35
3498,2022-07-01,Tepary Beans,10.44,7.51,28.08
3499,2022-08-01,Tepary Beans,26.13,3.69,85.88
3500,2022-09-01,Tepary Beans,18.52,7.89,57.37
3501,2022-10-01,Tepary Beans,21.3,5.37,74.78
3502,2022-11-01,Tepary Beans,19.26,6.44,66.54
3503,2022-12-01,Tepary Beans,25.79,6.53,74.67
3504,2023-01-01,Tepary Beans,11.91,8.73,26.7
3505,2023-02-01,Tepary Beans,27.56,5.5,80.03
3506,2023-03-01,Tepary Beans,15.7,4.06,74.16
3507,2023-04-01,Tepary Beans,27.63,8.58,68.96
3508,2023-05-01,Tepary Beans,22.36,9.26,58.59
3509,2023-06-01,Tepary Beans,24.8,6.36,74.33
3510,2023-07-01,Tepary Beans,23.45,9.11,61.14
3511,2023-08-01,Tepary Beans,25.18,3.34,86.73
3512,2023-09-01,Tepary Beans,21.56,6.61,69.34
3513,2023-10-01,Tepary Beans,16.55,5.98,63.86
3514,2023-11-01,Tepary Beans,28.24,4.21,85.1
3515,2023-12-01,Tepary Beans,14.71,8.83,39.97
3516,2024-01-01,Tepary Beans,14.64,9.21,37.07
3517,2024-02-01,Tepary Beans,18.55,9.79,47.2
3518,2024-03-01,Tepary Beans,26.58,5.47,79.43
3519,2024-04-01,Tepary Beans,18.08,9.92,45.16
3520,2024-05-01,Tepary Beans,22.05,4.98,77.42
3521,2024-06-01,Tepary Beans,22.49,6.14,72.71
3522,2024-07-01,Tepary Beans,14.93,5.57,62.69
3523,2024-08-01,Tepary Beans,25.83,6.82,73.62
3524,2024-09-01,Tepary Beans,26.98,7.07,73.8
3525,2024-10-01,Tepary Beans,14.99,5.13,65.76
3526,2024-11-01,Tepary Beans,25.42,9.09,64.23
3527,2024-12-01,Tepary Beans,28.53,3.59,87.41
3528,2022-01-01,White Icicle Radish,11.12,3.65,67.15
3529,2022-02-01,White Icicle Radish,28.45,6.7,76.45
3530,2022-03-01,White Icicle Radish,29.19,6.58,77.45
3531,2022-04-01,White Icicle Radish,13.88,4.3,68.99
3532,2022-05-01,White Icicle Radish,11.66,4.07,65.08
3533,2022-06-01,White Icicle Radish,16.55,6.37,61.55
3534,2022-07-01,White Icicle Radish,21.03,9.11,56.68
3535,2022-08-01,White Icicle Radish,14.32,7.57,47.18
3536,2022-09-01,White Icicle Radish,25.69,4.6,82.09
3537,2022-10-01,White Icicle Radish,11.72,5.29,54.83
3538,2022-11-01,White Icicle Radish,16.31,9.32,42.85
3539,2022-12-01,White Icicle Radish,17.01,7.14,58.03
3540,2023-01-01,White Icicle Radish,29.44,4.53,84.62
3541,2023-02-01,White Icicle Radish,18.91,9.57,49.41
3542,2023-03-01,White Icicle Radish,25.86,6.86,73.46
3543,2023-04-01,White Icicle Radish,14.97,5.72,61.77
3544,2023-05-01,White Icicle Radish,29.46,7.52,74.48
3545,2023-06-01,White Icicle Radish,16.39,6.52,60.2
3546,2023-07-01,White Icicle Radish,15.91,8.01,49.66
3547,2023-08-01,White Icicle Radish,11.14,7,37.18
3548,2023-09-01,White Icicle Radish,12.44,3.13,74.84
3549,2023-10-01,White Icicle Radish,12.69,7.59,40.19
3550,2023-11-01,White Icicle Radish,12.31,6.49,47.3
3551,2023-12-01,White Icicle Radish,29.78,5.29,82.22
3552,2024-01-01,White Icicle Radish,27.3,8.78,67.82
3553,2024-02-01,White Icicle Radish,22.24,6.54,70.58
3554,2024-03-01,White Icicle Radish,18.8,4.29,77.2
3555,2024-04-01,White Icicle Radish,17.75,7.62,57.09
3556,2024-05-01,White Icicle Radish,12.37,6.77,45.29
3557,2024-06-01,White Icicle Radish,26.82,4.84,81.96
3558,2024-07-01,White Icicle Radish,11.65,7.81,32.97
3559,2024-08-01,White Icicle Radish,20.28,5.24,74.18
3560,2024-09-01,White Icicle Radish,28.14,4.48,84.08
3561,2024-10-01,White Icicle Radish,17.86,8.99,49.67
3562,2024-11-01,White Icicle Radish,11.56,6.9,40.35
3563,2024-12-01,White Icicle Radish,14.36,5.44,62.1
3564,2022-01-01,Basil,18.47,4.56,75.3
3565,2022-02-01,Basil,20.3,3.76,81.46
3566,2022-03-01,Basil,18.97,7.59,60.01
3567,2022-04-01,Basil,23.17,6.68,71.18
3568,2022-05-01,Basil,27.6,3.91,85.81
3569,2022-06-01,Basil,21.77,4.61,78.84
3570,2022-07-01,Basil,19,6.78,64.3
3571,2022-08-01,Basil,18.74,6.38,65.92
3572,2022-09-01,Basil,14.97,6.17,58.79
3573,2022-10-01,Basil,19.11,7.49,60.82
3574,2022-11-01,Basil,21.8,4.55,79.14
3575,2022-12-01,Basil,24.86,6.64,73.31
3576,2023-01-01,Basil,25.41,8.89,64.99
3577,2023-02-01,Basil,14.31,3.97,72.29
3578,2023-03-01,Basil,23.26,9.8,57.88
3579,2023-04-01,Basil,29.61,7.01,76.34
3580,2023-05-01,Basil,15.54,8.38,46.04
3581,2023-06-01,Basil,20.48,7.32,64.26
3582,2023-07-01,Basil,23.67,9.31,60.67
3583,2023-08-01,Basil,10.6,7.59,28.38
3584,2023-09-01,Basil,24.46,6.97,71.49
3585,2023-10-01,Basil,24.83,6.77,72.72
3586,2023-11-01,Basil,26.75,4.67,82.53
3587,2023-12-01,Basil,23.21,4.08,82.4
3588,2024-01-01,Basil,29.73,9.53,67.96
3589,2024-02-01,Basil,28.61,8.9,68.89
3590,2024-03-01,Basil,29.01,7.25,75
3591,2024-04-01,Basil,25.92,9.37,63.86
3592,2024-05-01,Basil,29.18,4.64,84.11
3593,2024-06-01,Basil,17.73,3.56,79.91
3594,2024-07-01,Basil,10.09,8.99,10.88
3595,2024-08-01,Basil,29.38,4.36,85.15
3596,2024-09-01,Basil,25.93,6.34,75.54
3597,2024-10-01,Basil,21.52,7.53,65.01
3598,2024-11-01,Basil,14.07,3.83,72.79
3599,2024-12-01,Basil,19.79,5.87,70.36
3600,2022-01-01,Parsley,20.71,6.81,67.11
3601,2022-02-01,Parsley,29.91,5.95,80.12
3602,2022-03-01,Parsley,22.76,6.24,72.58
3603,2022-04-01,Parsley,12.78,4.45,65.15
3604,2022-05-01,Parsley,25.46,8.94,64.89
3605,2022-06-01,Parsley,21.84,9.78,55.21
3606,2022-07-01,Parsley,27.73,5.64,79.65
3607,2022-08-01,Parsley,28.48,8.78,69.17
3608,2022-09-01,Parsley,15.25,8.06,47.14
3609,2022-10-01,Parsley,24.06,7.72,67.93
3610,2022-11-01,Parsley,12.83,8.83,31.21
3611,2022-12-01,Parsley,26.88,8,70.24
3612,2023-01-01,Parsley,28.62,7.91,72.35
3613,2023-02-01,Parsley,19.53,5.22,73.27
3614,2023-03-01,Parsley,12.64,7.54,40.31
3615,2023-04-01,Parsley,22.98,3.42,85.11
3616,2023-05-01,Parsley,12.37,9.39,24.09
3617,2023-06-01,Parsley,19.5,9.86,49.43
3618,2023-07-01,Parsley,12.92,8.26,36.11
3619,2023-08-01,Parsley,10.43,5.2,50.13
3620,2023-09-01,Parsley,11.77,3.48,70.44
3621,2023-10-01,Parsley,14.63,9.84,32.71
3622,2023-11-01,Parsley,26.95,7.11,73.62
3623,2023-12-01,Parsley,17.59,9.06,48.49
3624,2024-01-01,Parsley,13.86,8.76,36.81
3625,2024-02-01,Parsley,18.31,5.81,68.24
3626,2024-03-01,Parsley,23.23,8.12,65.05
3627,2024-04-01,Parsley,28.41,6.26,77.96
3628,2024-05-01,Parsley,11.52,7.04,38.92
3629,2024-06-01,Parsley,12.12,4.44,63.38
3630,2024-07-01,Parsley,22.81,4.5,80.28
3631,2024-08-01,Parsley,16.35,5.75,64.8
3632,2024-09-01,Parsley,10.3,7.09,31.2
3633,2024-10-01,Parsley,10.52,5.36,49.01
3634,2024-11-01,Parsley,24.32,7.88,67.61
3635,2024-12-01,Parsley,25.31,4.9,80.63
3636,2022-01-01,Cilantro,25.38,6.23,75.45
3637,2022-02-01,Cilantro,12.26,6.11,50.15
3638,2022-03-01,Cilantro,29.17,6.65,77.21
3639,2022-04-01,Cilantro,22.52,8.2,63.6
3640,2022-05-01,Cilantro,18.29,5.19,71.63
3641,2022-06-01,Cilantro,26.94,3.24,87.96
3642,2022-07-01,Cilantro,23.75,3.13,86.81
3643,2022-08-01,Cilantro,26.06,6.03,76.87
3644,2022-09-01,Cilantro,14.22,7.08,50.22
3645,2022-10-01,Cilantro,16.03,9.12,43.06
3646,2022-11-01,Cilantro,24.1,4.18,82.64
3647,2022-12-01,Cilantro,16.37,4.12,74.82
3648,2023-01-01,Cilantro,29.64,5.5,81.45
3649,2023-02-01,Cilantro,21.96,4.88,77.78
3650,2023-03-01,Cilantro,16.95,6.08,64.14
3651,2023-04-01,Cilantro,23.28,6.08,73.88
3652,2023-05-01,Cilantro,27.59,8.25,70.09
3653,2023-06-01,Cilantro,28.62,9.59,66.47
3654,2023-07-01,Cilantro,18.53,8.86,52.18
3655,2023-08-01,Cilantro,28.41,3.36,88.16
3656,2023-09-01,Cilantro,13.21,4.05,69.37
3657,2023-10-01,Cilantro,15.59,7.23,53.64
3658,2023-11-01,Cilantro,22.81,4.86,78.7
3659,2023-12-01,Cilantro,22,7.2,67.26
3660,2024-01-01,Cilantro,11.61,4.32,62.79
3661,2024-02-01,Cilantro,28.77,5.23,81.82
3662,2024-03-01,Cilantro,28.61,9.25,67.66
3663,2024-04-01,Cilantro,10.3,3.69,64.14
3664,2024-05-01,Cilantro,26.12,4.95,81.04
3665,2024-06-01,Cilantro,10.69,4.74,55.68
3666,2024-07-01,Cilantro,14.47,7.28,49.69
3667,2024-08-01,Cilantro,10.15,3.17,68.74
3668,2024-09-01,Cilantro,13.44,9.2,31.58
3669,2024-10-01,Cilantro,22.46,6.31,71.91
3670,2024-11-01,Cilantro,21.42,7.19,66.46
3671,2024-12-01,Cilantro,18.33,6.33,65.48
3672,2022-01-01,Mint,17.57,5.09,71.04
3673,2022-02-01,Mint,28.33,6.58,76.77
3674,2022-03-01,Mint,12.67,8.17,35.51
3675,2022-04-01,Mint,27.57,6.52,76.36
3676,2022-05-01,Mint,22.11,5.59,74.71
3677,2022-06-01,Mint,20.18,8.16,59.59
3678,2022-07-01,Mint,26.72,5.31,80.13
3679,2022-08-01,Mint,16.86,3.8,77.46
3680,2022-09-01,Mint,11.63,6.85,41.06
3681,2022-10-01,Mint,13.38,7.72,42.31
3682,2022-11-01,Mint,14.03,8.54,39.13
3683,2022-12-01,Mint,22.01,3.57,83.79
3684,2023-01-01,Mint,18.98,4.38,76.9
3685,2023-02-01,Mint,18.08,4.73,73.85
3686,2023-03-01,Mint,29.73,4.13,86.11
3687,2023-04-01,Mint,12.3,6.69,45.59
3688,2023-05-01,Mint,16.64,4.01,75.9
3689,2023-06-01,Mint,11.46,5.71,50.17
3690,2023-07-01,Mint,14.87,7.99,46.27
3691,2023-08-01,Mint,12.17,9.22,24.29
3692,2023-09-01,Mint,26.5,6.5,75.46
3693,2023-10-01,Mint,16.33,6.92,57.63
3694,2023-11-01,Mint,26.66,4.84,81.83
3695,2023-12-01,Mint,14.11,5.04,64.27
3696,2024-01-01,Mint,28.47,6.31,77.82
3697,2024-02-01,Mint,29.44,6.47,78.03
3698,2024-03-01,Mint,12.42,7.99,35.65
3699,2024-04-01,Mint,18.96,9.1,52.02
3700,2024-05-01,Mint,10.27,9.37,8.71
3701,2024-06-01,Mint,21.64,6.01,72.24
3702,2024-07-01,Mint,29.5,6.41,78.28
3703,2024-08-01,Mint,12.71,4.04,68.2
3704,2024-09-01,Mint,10.96,9.57,12.7
3705,2024-10-01,Mint,10.38,5.65,45.52
3706,2024-11-01,Mint,22.41,9.23,58.82
3707,2024-12-01,Mint,16.34,7.73,52.71
3708,2022-01-01,Thyme,13.22,8.26,37.47
3709,2022-02-01,Thyme,10.93,5.26,51.85
3710,2022-03-01,Thyme,20.56,5.32,74.12
3711,2022-04-01,Thyme,12.4,4.2,66.16
3712,2022-05-01,Thyme,24.23,8.02,66.93
3713,2022-06-01,Thyme,17,6.04,64.47
3714,2022-07-01,Thyme,23.8,5.95,74.98
3715,2022-08-01,Thyme,15.04,4.08,72.89
3716,2022-09-01,Thyme,10.99,5.25,52.23
3717,2022-10-01,Thyme,10.73,9.54,11.05
3718,2022-11-01,Thyme,17.23,3.53,79.49
3719,2022-12-01,Thyme,20.48,7.32,64.26
3720,2023-01-01,Thyme,29.65,4.31,85.46
3721,2023-02-01,Thyme,10.22,3.55,65.24
3722,2023-03-01,Thyme,16.85,9.04,46.34
3723,2023-04-01,Thyme,10.34,6.89,33.42
3724,2023-05-01,Thyme,29.37,6.1,79.22
3725,2023-06-01,Thyme,29.22,7.94,72.84
3726,2023-07-01,Thyme,14.77,8.75,40.73
3727,2023-08-01,Thyme,10.04,6.44,35.89
3728,2023-09-01,Thyme,15.45,8.51,44.95
3729,2023-10-01,Thyme,27.22,9.24,66.04
3730,2023-11-01,Thyme,16.35,9.01,44.88
3731,2023-12-01,Thyme,27.87,6.09,78.16
3732,2024-01-01,Thyme,17.51,9.27,47.09
3733,2024-02-01,Thyme,16.15,5.29,67.27
3734,2024-03-01,Thyme,16.08,4.8,70.15
3735,2024-04-01,Thyme,10.44,5.84,44.09
3736,2024-05-01,Thyme,20.15,7.1,64.76
3737,2024-06-01,Thyme,17.64,9.94,43.65
3738,2024-07-01,Thyme,27.3,9.76,64.25
3739,2024-08-01,Thyme,25.64,8.73,65.97
3740,2024-09-01,Thyme,22.01,5.2,76.4
3741,2024-10-01,Thyme,29.64,7.05,76.2
3742,2024-11-01,Thyme,25.32,3.78,85.06
3743,2024-12-01,Thyme,23.48,5.82,75.2
3744,2022-01-01,Rosemary,22.93,6.67,70.92
3745,2022-02-01,Rosemary,15.31,9.05,40.86
3746,2022-03-01,Rosemary,29.84,9.09,69.55
3747,2022-04-01,Rosemary,23.66,5.53,76.64
3748,2022-05-01,Rosemary,11.49,9.79,14.84
3749,2022-06-01,Rosemary,26.87,3.82,85.78
3750,2022-07-01,Rosemary,16.92,5.49,67.53
3751,2022-08-01,Rosemary,13.45,3.54,73.66
3752,2022-09-01,Rosemary,29.21,8.94,69.41
3753,2022-10-01,Rosemary,28.63,6.47,77.39
3754,2022-11-01,Rosemary,26.44,6.95,73.73
3755,2022-12-01,Rosemary,26.48,5.18,80.45
3756,2023-01-01,Rosemary,14.7,3.7,74.86
3757,2023-02-01,Rosemary,17.69,6.02,65.96
3758,2023-03-01,Rosemary,19.41,4.78,75.38
3759,2023-04-01,Rosemary,22.03,6.66,69.75
3760,2023-05-01,Rosemary,25.23,8.64,65.77
3761,2023-06-01,Rosemary,11.93,9.54,20.04
3762,2023-07-01,Rosemary,16.95,8.39,50.48
3763,2023-08-01,Rosemary,14.21,3.66,74.26
3764,2023-09-01,Rosemary,13.81,5.72,58.6
3765,2023-10-01,Rosemary,29.67,3.69,87.56
3766,2023-11-01,Rosemary,15.84,7.32,53.79
3767,2023-12-01,Rosemary,29.05,5.55,80.9
3768,2024-01-01,Rosemary,14.44,4.01,72.25
3769,2024-02-01,Rosemary,17.83,9.37,47.44
3770,2024-03-01,Rosemary,24.97,4.51,81.93
3771,2024-04-01,Rosemary,27.92,6.14,78
3772,2024-05-01,Rosemary,21.55,9.64,55.26
3773,2024-06-01,Rosemary,26.35,6.2,76.48
3774,2024-07-01,Rosemary,10.24,5.5,46.33
3775,2024-08-01,Rosemary,14.43,3.2,77.8
3776,2024-09-01,Rosemary,16.94,6.5,61.61
3777,2024-10-01,Rosemary,11.52,4.58,60.21
3778,2024-11-01,Rosemary,27.62,5.23,81.07
3779,2024-12-01,Rosemary,19.83,4.4,77.78
3780,2022-01-01,Sage,13.58,6.73,50.42
3781,2022-02-01,Sage,23.94,9.59,59.93
3782,2022-03-01,Sage,17.59,8.27,52.98
3783,2022-04-01,Sage,22.56,7.12,68.43
3784,2022-05-01,Sage,29.2,5.28,81.91
3785,2022-06-01,Sage,26.83,8.29,69.09
3786,2022-07-01,Sage,25.51,5.3,79.24
3787,2022-08-01,Sage,13.4,8.9,33.58
3788,2022-09-01,Sage,26.86,6.54,75.65
3789,2022-10-01,Sage,28.14,6.4,77.27
3790,2022-11-01,Sage,24.18,5.23,78.37
3791,2022-12-01,Sage,11.37,6.52,42.68
3792,2023-01-01,Sage,25.96,8.37,67.77
3793,2023-02-01,Sage,17.59,9.07,48.46
3794,2023-03-01,Sage,15.23,4.32,71.62
3795,2023-04-01,Sage,14.34,3.25,77.35
3796,2023-05-01,Sage,21.4,8.93,58.29
3797,2023-06-01,Sage,17.22,4.46,74.1
3798,2023-07-01,Sage,19.79,7.74,60.88
3799,2023-08-01,Sage,16.22,4.78,70.56
3800,2023-09-01,Sage,24.07,8.64,64.1
3801,2023-10-01,Sage,28.71,6.31,78.02
3802,2023-11-01,Sage,14.88,5.45,63.38
3803,2023-12-01,Sage,23.58,9.39,60.16
3804,2024-01-01,Sage,14.41,9.89,31.34
3805,2024-02-01,Sage,20.35,3.71,81.79
3806,2024-03-01,Sage,16.57,5.67,65.77
3807,2024-04-01,Sage,24.2,5.58,76.94
3808,2024-05-01,Sage,17.37,8.15,53.07
3809,2024-06-01,Sage,22.23,5.38,75.79
3810,2024-07-01,Sage,22.93,4.5,80.38
